index,start_time,freq,amp_0
343,19-09-2023 22:38:02,1.2578947368421054,30.0
344,19-09-2023 22:40:02,1.2578947368421054,40.0
345,19-09-2023 22:42:02,1.2578947368421054,50.0
346,19-09-2023 22:44:02,1.2578947368421054,60.0
347,19-09-2023 22:46:02,1.2578947368421054,70.0
348,19-09-2023 22:48:02,1.2578947368421054,80.0
349,19-09-2023 22:50:02,1.2578947368421054,90.0
350,19-09-2023 22:52:02,1.2578947368421054,100.0
351,19-09-2023 22:54:02,1.2578947368421054,110.0
352,19-09-2023 22:56:02,1.2578947368421054,120.0
353,19-09-2023 22:58:02,1.2578947368421054,130.0
354,19-09-2023 23:00:02,1.2578947368421054,140.0
355,19-09-2023 23:02:02,1.2578947368421054,150.0
356,19-09-2023 23:04:02,1.2578947368421054,160.0
357,19-09-2023 23:06:02,1.2578947368421054,170.0
358,19-09-2023 23:08:02,1.2578947368421054,180.0
359,19-09-2023 23:10:02,1.2578947368421054,190.0
360,19-09-2023 23:12:02,1.2578947368421054,200.0
361,19-09-2023 23:14:02,1.2789473684210526,10.0
362,19-09-2023 23:16:02,1.2789473684210526,20.0
363,19-09-2023 23:18:02,1.2789473684210526,30.0
364,19-09-2023 23:20:02,1.2789473684210526,40.0
365,19-09-2023 23:22:02,1.2789473684210526,50.0
366,19-09-2023 23:24:01,1.2789473684210526,60.0
367,19-09-2023 23:26:01,1.2789473684210526,70.0
368,19-09-2023 23:28:01,1.2789473684210526,80.0
369,19-09-2023 23:30:01,1.2789473684210526,90.0
370,19-09-2023 23:32:01,1.2789473684210526,100.0
371,19-09-2023 23:34:01,1.2789473684210526,110.0
372,19-09-2023 23:36:01,1.2789473684210526,120.0
373,19-09-2023 23:38:01,1.2789473684210526,130.0
374,19-09-2023 23:40:01,1.2789473684210526,140.0
375,19-09-2023 23:42:01,1.2789473684210526,150.0
376,19-09-2023 23:44:01,1.2789473684210526,160.0
377,19-09-2023 23:46:01,1.2789473684210526,170.0
378,19-09-2023 23:48:01,1.2789473684210526,180.0
379,19-09-2023 23:50:01,1.2789473684210526,190.0
380,19-09-2023 23:52:01,1.2789473684210526,200.0
381,19-09-2023 23:54:01,1.3,10.0
382,19-09-2023 23:56:01,1.3,20.0
383,19-09-2023 23:58:01,1.3,30.0
384,20-09-2023 00:00:01,1.3,40.0
385,20-09-2023 00:02:01,1.3,50.0
386,20-09-2023 00:04:01,1.3,60.0
387,20-09-2023 00:06:01,1.3,70.0
388,20-09-2023 00:08:01,1.3,80.0
389,20-09-2023 00:10:01,1.3,90.0
390,20-09-2023 00:12:01,1.3,100.0
391,20-09-2023 00:14:01,1.3,110.0
392,20-09-2023 00:16:01,1.3,120.0
393,20-09-2023 00:18:01,1.3,130.0
394,20-09-2023 00:20:01,1.3,140.0
395,20-09-2023 00:22:01,1.3,150.0
396,20-09-2023 00:24:01,1.3,160.0
397,20-09-2023 00:26:01,1.3,170.0
398,20-09-2023 00:28:01,1.3,180.0
399,20-09-2023 00:30:01,1.3,190.0
400,20-09-2023 00:32:01,1.3,200.0
